機構名稱,縣市,縣市代碼,行政區,行政區代碼,地址全址,經度,緯度,特約服務項目,機構電話,電子郵件,機構負責人姓名,最後異動時間
新北市奇布施老人養生會-寶福站(社照C),新北市,65000,新店區,65000060,新北市新店區寶福里寶橋路234號,,,巷弄長照站,02-291609230918-608832,sanlylin@hotmail.com,黃壽美,20220503 10:30:48
新北市板橋區耆光協會(社照C),新北市,65000,板橋區,65000010,新北市板橋區文翠里仁化街63號1樓,121.4754333,25.03183556,巷弄長照站,02-82572509,g25899@gmail.com,郭小萍,20240531 21:12:03
新北市私立永安居家長照機構,新北市,65000,新店區,65000060,新北市新店區國豐里中正路399巷13號,121.534111,24.97685623,居家服務,02-86656656,a0936732090@gmail.com,周雅婷,20231229 16:34:05
柏愛藥局(醫事C),新北市,65000,永和區,65000040,新北市永和區復興里博愛街26號,121.5184479,25.01576233,巷弄長照站,0963-336906,boailongtermcare@gmail.com,鄭文柏,20210525 19:17:41
自己人居家物理治療所(醫事C),新北市,65000,鶯歌區,65000080,新北市鶯歌區南鶯里育才街90號1樓,121.3473511,24.95472908,巷弄長照站,(02)2678-1289,ben06066@gmail.com,陳星叡,20210526 17:25:45
新北市私立璟馨居家式服務類長期照顧服務機構(醫事C),新北市,65000,土城區,65000130,新北市土城區延吉里延吉街76號,121.4710236,24.98667908,巷弄長照站,02-77230968,jxhomecare@gmail.com,洪慧珍,20210526 17:53:12
五甘心物理治療所-樹林區(醫事C),新北市,65000,樹林區,65000070,新北市樹林區潭底里保安街一段274號1樓,121.4195633,24.99708366,巷弄長照站,02-85213385,wugunshing@gmail.com,廖泰翔,20210526 17:57:14
好家人健康長期照護事業有限公司附設新北市私立延吉居家長照機構(醫事C),新北市,65000,土城區,65000130,新北市土城區廷寮里延吉街253巷20號1樓,121.4677734,24.98405647,巷弄長照站,2260-5685,Shan70226@gmail.com,吳家慧,20210526 17:54:26
觀海護理之家(醫事C),新北市,65000,八里區,65000230,新北市八里區訊塘里訊塘路78號1樓,121.3977585,25.14617729,巷弄長照站,(02)86303185#258,a044350@gmail.com,朱初梅,20210526 18:26:07
新北市私立常春藤居家長照機構-汐止區湖興里(醫事C),新北市,65000,汐止區,65000110,新北市汐止區湖興里伯爵街54巷6號B1樓,121.6386032,25.08070946,巷弄長照站,2642-1938,a0983686283@gmail.com,俞美娟,20210526 18:37:03
新北市私立常春藤居家長照機構-瑞芳區吉安里(醫事C),新北市,65000,汐止區,65000110,新北市汐止區湖興里伯爵街44巷9號1、2樓,121.6384811,25.0801506,巷弄長照站,(02)-86461838,ivycareee@gmail.com,俞美娟,20210526 18:37:03
寶興護理之家-新店區(醫事C),新北市,65000,新店區,65000060,新北市新店區寶福里寶興路39號1樓,121.5491333,24.97420883,巷弄長照站,02-29109980,liru561028@yahoo.com.tw,廖麗如,20210526 18:46:36
新北市中和區明德里辦公處(社照C),新北市,65000,中和區,65000030,新北市中和區明德里民德路311號2樓,121.4673462,24.9947834,巷弄長照站,978659149,iversonhch@gmail.com,侯鈞翰,20220502 16:59:49
新北市深坑區衛生所-深坑第一市民活動中心(醫事C),新北市,65000,深坑區,65000180,新北市深坑區深坑里平埔街16號6樓,121.6154327,25.00159454,巷弄長照站,02-26621567,aj8178@ntpc.gov.tw,林幸玟,20210527 11:12:48
社團法人新北市健安樂活迎老服務協會(社照C),新北市,65000,中和區,65000030,新北市中和區枋寮里枋寮街33號,121.5018463,25.00058937,巷弄長照站,937208253,healthlohas999@gmail.com,黃淑娥,20220502 16:59:23
社團法人台灣多元社會福利協會(中和秀士站)(社照C),新北市,65000,中和區,65000030,新北市中和區秀士里景平路151巷59之1號1樓,121.5150375,24.99008179,巷弄長照站,29821099,kckc1104@hotmail.com,林政緯,20220502 16:58:55
社團法人臺灣腦身心機能認知協會(社照C),新北市,65000,中和區,65000030,新北市中和區秀山里景平路64巷13弄18號,121.5216675,24.99150276,巷弄長照站,02-86685760,Tnca.service@gmail.com,陳怡璇,20220502 17:00:10
新北市中和區壽德里辦公處(社照C),新北市,65000,中和區,65000030,新北市中和區壽德里華順街138號,121.4646759,24.99607468,巷弄長照站,29647071,W3382328@ms52.hinet.net,張宗正,20220502 17:00:32
社團法人台灣認知功能促進協會(社照C),新北市,65000,新莊區,65000050,新北市新莊區西盛里樹新路222號4樓,121.4314117,25.00019073,巷弄長照站,22075085,yi.chou@healthbeacon.com.tw,甄瑞興,20230628 17:18:16
財團法人新北市新莊基督教後港主恩教會(社照C),新北市,65000,新莊區,65000050,新北市新莊區成德里八德街113巷3號、5號,121.4244003,25.02083015,巷弄長照站,955466370,ck1373@hotmail.com,陳明照,20220503 09:38:56
社團法人中華民國紳士協會(社照C),新北市,65000,樹林區,65000070,新北市樹林區三福里福興街17號,121.4043427,25.0166111,巷弄長照站,939524141,jani@firstins.com.tw,簡文勇,20220503 10:35:05
新北市新店區北宜社區發展協會(社照C),新北市,65000,新店區,65000060,新北市新店區青潭里北宜路二段11號,121.5478439,24.95199013,巷弄長照站,02-22173808,ny3808@yahoo.com.tw,林雯玲,20220503 10:25:08
新北市板橋區大浮洲發展協進會(板橋龍安站)(社照C),新北市,65000,板橋區,65000010,新北市板橋區龍安里大觀路二段174巷118弄12號1樓,121.442688,25.00120735,巷弄長照站,22725088,yusulan0987189148@gmail.com,林新添,20230630 14:54:12
新北市大社后愛心關懷協會(板橋民權站)(社照C),新北市,65000,板橋區,65000010,新北市板橋區民權里民權路202巷9弄39號1樓,121.4593124,25.01563644,巷弄長照站,29589299,091286876liu@gmail.com,陳信宏,20230630 14:54:41
財團法人新北市自強基督教板橋浸禮聖經會(社照C),新北市,65000,板橋區,65000010,新北市板橋區自強里大智街13號,121.4557419,25.01481819,巷弄長照站,29654997,dcbbc1966@gmail.com,羅中明,20240531 21:11:02
社團法人台灣樂活服務發展協會(板橋港尾站)(社照C),新北市,65000,板橋區,65000010,新北市板橋區埔墘里中山路2段318巷20弄5號1樓,121.4806061,25.01885033,巷弄長照站,0926-267853,jilingdong2013@gmail.com,馬瑞辰,20220503 08:36:53
新北市板橋大後埔文化關懷協進會(板橋重慶站)(社照C),新北市,65000,板橋區,65000010,新北市板橋區重慶里國慶路149巷3弄7號,121.4609375,24.99677658,巷弄長照站,918063168,sunlai689@gmail.ocm, 王明發,20230630 14:40:20
新北市板橋區大浮洲發展協進會(板橋大安站)(社照C),新北市,65000,板橋區,65000010,新北市板橋區大安里大觀路二段7巷14號1樓,121.4475327,25.00341797,巷弄長照站,923618811,yusulan0987189148@gmail.com,林新添,20230630 14:55:25
新北市板橋區大後埔文化關懷協進會(板橋信義站)(社照C),新北市,65000,板橋區,65000010,新北市板橋區港尾里中正路336之1號1樓,121.4551544,25.02241707,巷弄長照站,918063168,sunlai689@gmail.com,王明發,20230630 14:39:39
新北市板橋區勞工志工服務協會(板橋廣德站)(社照C),新北市,65000,板橋區,65000010,新北市板橋區廣德里重慶路245巷32弄18號,121.4646912,25.00021553,巷弄長照站,918063168,sunlai1241689@gmail.com,林治勳,20230630 14:56:43
中華全人運動照護管理協會(社照C),新北市,65000,三重區,65000020,新北市三重區富貴里三賢街103號1樓,121.4879379,25.08871841,巷弄長照站,973000549,u4vup0603@gmail.com,蕭淑萍,20230530 19:04:57
社團法人寧祈全人健康生命關懷協會附設臺北市私立寧祈居家長照機構,臺北市,63000,中山區,63000040,臺北市中山區中山里民生東路1段42號12樓之14,121.524437,25.05792809,居家服務,02-2521-3282,homeservice@ningchi.org,吳健樑,20211230 16:13:19
新北市淡水區鄧公社區發展協會(社照C),新北市,65000,淡水區,65000100,新北市淡水區鄧公里鄧公路32巷7號1樓,,,巷弄長照站,02-262521000912-526336,meichin.chiu@msa.hinet.net,邱美津,20230628 15:35:40
社團法人台灣多元社會福利協會(永和禧德站)(社照C),新北市,65000,永和區,65000040,新北市永和區新廍里文化路90巷33號1樓,121.5129623,25.01656914,巷弄長照站,02-29251469,sd29251469@gmail.com,林政緯,20220503 08:15:10
新北市多元智能老幼暨兒童教育發展協會(鶯歌站)(社照C),新北市,65000,鶯歌區,65000080,新北市鶯歌區鳳福里福隆一街14號,121.325531,24.97166824,巷弄長照站,22895931,elite.everyday@gmail.com,李姿慧,20230526 11:00:47
餘慶之家健康股份有限公司附設臺北市私立餘慶居家長照機構,臺北市,63000,中正區,63000050,臺北市中正區和平西路一段109號1樓,121.5105057,25.05241585,居家服務,02-2558-1655,w26547183@gmail.com,郭濟安,20211230 16:11:52
北醫大管理顧問股份有限公司附設私立杏芳居家長照機構,臺北市,63000,文山區,63000080,臺北市文山區景後街190號2樓之1,121.5692673,25.00225067,喘息服務,02-29350230#200,careplus.wf@gmail.com,張詩鑫,20221229 22:56:05
秉心有限公司附設臺北市私立秉心居家長照機構,臺北市,63000,松山區,63000010,臺北市松山區光復北路119-1號2樓,121.5573959,25.05211639,喘息服務,02-27666683,pingshinghome@gmail.com,陳欣怡,20221229 22:42:26
財團法人佳醫健康基金會附設臺北市私立佳醫居家長照機構,臺北市,63000,松山區,63000010,臺北市松山區南京東路五段8-10號503室,121.5583496,25.0513382,喘息服務,02-25280502,carrie516899@gmail.com,蘇秀鑾,20221229 20:55:06
新北市私立宜安老人長期照顧中心(養護型),新北市,65000,中和區,65000030,新北市中和區泰安里景安路48號7樓,121.5067749,24.99802017,喘息服務,02-2240935,chingan2005@gmail.com,黃明發,20221230 19:29:55
財團法人弘道老人福利基金會附設臺北市私立西松社區長照機構,臺北市,63000,松山區,63000010,臺北市松山區東榮里南京東路五段251巷46弄5號,121.5646896,25.05332184,日間照顧服務,02-27616300,laughing@hondao.org.tw,王乃弘,20210503 17:09:32
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理南港社區式長照機構,臺北市,63000,南港區,63000090,臺北市南港區重陽里重陽路187巷5號,121.5987625,25.05712891,日間照顧服務,02-26535311,nkelder@gmail.com,黃禎祥,20210226 17:22:27
臺北市私立康健居家式長照機構,臺北市,63000,內湖區,63000100,臺北市內湖區寶湖里民權東路6段180巷6號11F之19,121.5926514,25.06819534,喘息服務,02-87919104,kjcare.tw@gmail.com,吳姁媛,20221229 23:02:51
財團法人弘道老人福利基金會附設臺北市私立西松社區長照機構,臺北市,63000,松山區,63000010,臺北市松山區東榮里南京東路五段251巷46弄5號,121.5646896,25.05332184,小規模多機能服務,02-27616300,laughing@hondao.org.tw,王乃弘,20220209 09:54:07
財團法人台北市私立愛愛院,臺北市,63000,萬華區,63000070,臺北市萬華區大理街175巷27號,121.4955292,25.03455925,喘息服務,02-23060493,csp1@aiai.org.tw,施武靖,20221229 21:45:37
財團法人弘道老人福利基金會附設臺北市私立西松社區長照機構,臺北市,63000,松山區,63000010,臺北市松山區東榮里南京東路五段251巷46弄5號,121.5646896,25.05332184,營養餐飲服務,02-27616300,laughing@hondao.org.tw,王乃弘,20210303 16:55:50
臺北市政府社會局委託中華民國紅十字會台灣省分會經營管理臺北市中正社區長照機構,臺北市,63000,中正區,63000050,臺北市中正區建國里貴陽街一段60號3樓,121.5090408,25.03892517,營養餐飲服務,02-23831958,rct03702883@gmail.com,董光式,20210303 17:34:31
財團法人一粒麥子社會福利慈善事業基金會(嶺腳里)(社照C),新北市,65000,新店區,65000060,新北市新店區民權路42巷59弄12號5樓,121.5378189,24.9811306,巷弄長照站,02-89117897 #12、#15,W104116@wheat.org.tw,呂信雄,20230530 16:54:07
適群診所,臺北市,63000,大安區,63000030,臺北市大安區四維路198巷32號,121.5458679,25.02661896,居家失能個案家庭醫師照護服務,02-27063700,mollylin2886@gmail.com,蔡函衿,20221230 22:05:53
臺北市立聯合醫院附設仁愛護理之家,臺北市,63000,大安區,63000030,臺北市大安區仁愛路四段10號南棟4樓,121.5453033,25.03754044,日間照顧服務,"02-27093600 分機1520, 1521",B0076@tpech.gov.tw,方志嘉,20210305 13:49:46
臺北市政府社會局委託財團法人台北市立心慈善基金會經營管理臺北市萬華龍山社區長照機構,臺北市,63000,萬華區,63000070,臺北市萬華區青山里梧州街36號3樓之1,121.4974899,25.03737259,日間照顧服務,02-23361881,longshanold@gmail.com,洪金桐,20210305 14:32:02
栢麗恆全人診所,臺北市,63000,信義區,63000020,臺北市信義區忠孝東路五段431號2樓,121.5756073,25.04101372,居家失能個案家庭醫師照護服務,02-2765-7065,ymyhl2@gmail.com,葉恒良,20221230 22:07:19
芊潁顧問有限公司附設臺北市私立芊潁居家長照機構,臺北市,63000,中山區,63000040,臺北市中山區行政里建國北路3段94號2樓(D201室),121.5344696,25.06668282,喘息服務,02-2508-0383,qianyingoffice@gmail.com,何冠潁,20221229 23:18:22
泉益居家有限公司附設臺北市私立泉益居家長照機構,臺北市,63000,文山區,63000080,臺北市文山區忠順街一段20號1樓,121.5587769,24.98389626,喘息服務,02-86618880,chuanyi10910@gmail.com,詹弘毅,20221229 22:14:27
臺北市政府社會局委託中華民國紅十字會台灣省分會經營管理臺北市中正社區長照機構,臺北市,63000,中正區,63000050,臺北市中正區建國里貴陽街一段60號3樓,121.5090408,25.03892517,日間照顧服務,02-23831958,rct03702883@gmail.com,董光式,20210315 14:06:13
台北市梘尾關懷互助協會,臺北市,63000,文山區,63000080,臺北市文山區景慶里萬慶街6號,121.5402527,24.99232483,巷弄長照站,02-89351788,older.hearing@msa.hinet.net,蔡淵輝,20221229 23:11:16
財團法人一粒麥子社會福利慈善事業基金會(中正國宅社區照顧關懷據點),臺北市,63000,萬華區,63000070,臺北市萬華區新安里萬大路237巷13弄3號,121.5055847,25.02584076,巷弄長照站,02-2309-0660,liz@wheat.org.tw,呂信雄,20221229 22:15:25
粱耳鼻喉科診所,臺北市,63000,士林區,63000110,臺北市士林區社正路12-1號,121.5093002,25.08855057,居家失能個案家庭醫師照護服務,02-2816-8456,kimbo@doctorvoice.org,楊境森,20221230 21:48:30
社團法人中華民國香柏樹長者社區關懷協會,臺北市,63000,內湖區,63000100,臺北市內湖區東湖里康樂街110巷16弄20號5樓,121.6183853,25.07037354,營養餐飲服務,(02)6325560,nhsc.knjc@gmail.com,黃哲人,20210316 11:51:39
皓仁健康照護事業有限公司附設新北市私立皓仁居家式服務類長期照顧服務機構,新北市,65000,汐止區,65000110,新北市汐止區大同里大同路二段240號11樓,121.6540375,25.06548309,喘息服務,02-26480680,yenjen@haoren.com.tw,謝李麗雲,20240520 15:35:30
社團法人中華民國新生活社會福利促進會(社照C),新北市,65000,三芝區,65000210,新北市三芝區埔頭里43-1號,121.4991837,25.26161385,巷弄長照站,02-26368398,lkd0901@newlifesw.org.tw,蘇興李,20230628 16:47:23
台灣居護股份有限公司附設臺北市私立聯承居家長照機構,臺北市,63000,大安區,63000030,臺北市大安區義村里忠孝東路3段136號11樓1102辦公室,121.5377884,25.041502,居家服務,82588088,thnbuurtzorg@gmail.com,汪秋蓉,20230202 16:35:32
臺北市私立前瞻居家長照機構,臺北市,63000,文山區,63000080,臺北市文山區興昌里辛亥路4段21巷10號9樓,121.5590286,25.00873756,居家服務,02-8931-2545,h89312545@gmail.com,楊邦媛,20220104 19:12:50
